,ENTIDAD,estado,MUN,NOM_MUN,LOC,nombre,longitud,latitud,pob_total,pob_masculina,pob_femenina
64818,11,Guanajuato,29,San Diego de la Unión,1,San Diego de la Unión,"100°52'23.939"" W","21°27'58.992"" N",7946,3774.0,4172.0
105198,17,Morelos,11,Jiutepec,28,Independencia," 99°07'33.529"" W","18°53'04.783"" N",7937,3768.0,4169.0
158631,27,Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa)," 93°28'50.953"" W","17°39'52.067"" N",7905,3947.0,3958.0
166931,29,Tlaxcala,13,Huamantla,16,Ignacio Zaragoza," 97°55'09.914"" W","19°17'33.448"" N",7897,3813.0,4084.0
145395,25,Sinaloa,5,Cosalá,1,Cosalá,"106°41'29.525"" W","24°24'40.845"" N",7888,3851.0,4037.0
69340,12,Guerrero,19,Copalillo,1,Copalillo," 99°02'30.208"" W","18°02'02.945"" N",7862,3769.0,4093.0
46869,8,Chihuahua,31,Guerrero,1,Vicente Guerrero,"107°29'12.925"" W","28°32'53.493"" N",7834,3769.0,4065.0
167752,29,Tlaxcala,43,Yauhquemehcan,8,San José Tetel," 98°09'20.502"" W","19°25'53.507"" N",7826,3740.0,4086.0
79343,13,Hidalgo,77,Tulancingo de Bravo,68,Parque Urbano Napateco," 98°20'22.249"" W","20°08'40.690"" N",7817,3720.0,4097.0
166722,29,Tlaxcala,5,Apizaco,10,Santa María Texcalac," 98°05'26.210"" W","19°25'17.093"" N",7798,3853.0,3945.0
78816,13,Hidalgo,67,Tezontepec de Aldama,9,Presas," 99°15'10.406"" W","20°09'37.970"" N",7798,3823.0,3975.0
61874,11,Guanajuato,15,Guanajuato,111,Santa Teresa,"101°18'49.604"" W","20°57'40.408"" N",7785,3824.0,3961.0
70802,12,Guerrero,33,Huamuxtitlán,1,Huamuxtitlán," 98°33'55.032"" W","17°48'07.828"" N",7783,3668.0,4115.0
163826,28,Tamaulipas,27,Nuevo Laredo,162,El Campanario y Oradel," 99°37'18.218"" W","27°28'24.011"" N",7775,3806.0,3969.0
62143,11,Guanajuato,17,Irapuato,161,San Roque,"101°20'36.375"" W","20°35'52.366"" N",7763,3761.0,4002.0
167131,29,Tlaxcala,19,Tepetitla de Lardizábal,9,Villa Alta," 98°24'00.956"" W","19°17'30.413"" N",7756,3718.0,4038.0
159525,27,Tabasco,13,Nacajuca,69,La Selva," 92°57'49.713"" W","18°01'23.770"" N",7755,3752.0,4003.0
158208,27,Tabasco,4,Centro,160,Río Viejo 1ra. Sección," 92°58'48.440"" W","17°56'18.982"" N",7750,3752.0,3998.0
14828,5,Coahuila de Zaragoza,20,Múzquiz,70,Minas de Barroterán,"101°17'05.187"" W","27°39'08.043"" N",7746,3853.0,3893.0
10520,4,Campeche,3,Carmen,614,Sabancuy," 91°10'49.854"" W","18°58'28.721"" N",7744,3847.0,3897.0
159596,27,Tabasco,15,Tacotalpa,1,Tacotalpa," 92°49'34.622"" W","17°35'30.453"" N",7710,3646.0,4064.0
108428,18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),"104°49'23.061"" W","21°34'59.492"" N",7708,3862.0,3846.0
158333,27,Tabasco,5,Comalcalco,20,Chichicapa," 93°10'55.098"" W","18°15'41.000"" N",7700,3739.0,3961.0
62749,11,Guanajuato,20,León,317,Duarte,"101°31'17.412"" W","21°05'12.054"" N",7683,3654.0,4029.0
167855,29,Tlaxcala,53,San Juan Huactzinco,1,San Juan Huactzinco," 98°15'01.082"" W","19°14'16.604"" N",7679,3671.0,4008.0
54802,10,Durango,12,Lerdo,57,Ciudad Juárez,"103°35'44.935"" W","25°29'39.932"" N",7643,3783.0,3860.0
105919,17,Morelos,28,Xochitepec,6,Chiconcuac," 99°12'07.813"" W","18°46'54.220"" N",7622,3691.0,3931.0
10495,4,Campeche,3,Carmen,199,Isla Aguada," 91°29'00.443"" W","18°46'58.875"" N",7620,3810.0,3810.0
133781,22,Querétaro,5,Colón,1,Colón,"100°02'43.550"" W","20°47'17.975"" N",7591,3671.0,3920.0
189584,31,Yucatán,59,Progreso,4,Chicxulub (Chicxulub Puerto)," 89°36'25.809"" W","21°17'39.943"" N",7591,3790.0,3801.0
167642,29,Tlaxcala,36,Totolac,1,San Juan Totolac," 98°15'30.288"" W","19°19'32.319"" N",7584,3581.0,4003.0
193426,32,Zacatecas,32,Morelos,1,Morelos,"102°36'34.326"" W","22°51'43.900"" N",7538,3745.0,3793.0
188769,31,Yucatán,27,Dzidzantún,1,Dzidzantún," 89°02'34.710"" W","21°14'48.042"" N",7530,3784.0,3746.0
105092,17,Morelos,9,Huitzilac,17,Tres Marías," 99°14'36.836"" W","19°03'10.738"" N",7523,3661.0,3862.0
69029,12,Guerrero,14,Benito Juárez,1,San Jerónimo de Juárez,"100°28'07.205"" W","17°08'10.931"" N",7494,3600.0,3894.0
6524,2,Baja California,4,Tijuana,1421,Parajes del Valle,"116°44'29.956"" W","32°30'50.993"" N",7492,3759.0,3733.0
140708,24,San Luis Potosí,28,San Luis Potosí,264,La Pila,"100°52'00.499"" W","22°02'09.990"" N",7471,3697.0,3774.0
105350,17,Morelos,15,Miacatlán,1,Miacatlán," 99°21'36.955"" W","18°46'11.937"" N",7466,3609.0,3857.0
188422,31,Yucatán,7,Cacalchén,1,Cacalchén," 89°13'41.448"" W","20°58'59.155"" N",7460,3751.0,3709.0
167101,29,Tlaxcala,16,Ixtenco,1,Ixtenco," 97°53'42.400"" W","19°15'04.119"" N",7436,3587.0,3849.0
151216,26,Sonora,18,Cajeme,284,Cócorit,"109°57'30.560"" W","27°34'32.027"" N",7424,3742.0,3682.0
159087,27,Tabasco,11,Jonuta,1,Jonuta," 92°08'19.425"" W","18°05'26.542"" N",7387,3533.0,3854.0
190013,31,Yucatán,85,Temozón,1,Temozón," 88°12'04.168"" W","20°48'13.249"" N",7365,3656.0,3709.0
189589,31,Yucatán,59,Progreso,26,Campestre Flamboyanes," 89°39'41.518"" W","21°12'36.036"" N",7361,3689.0,3672.0
140598,24,San Luis Potosí,27,San Ciro de Acosta,1,San Ciro de Acosta," 99°49'07.266"" W","21°39'00.025"" N",7361,3532.0,3829.0
106275,17,Morelos,36,Hueyapan,1,Barrio de San Miguel," 98°41'26.463"" W","18°53'06.484"" N",7352,3482.0,3870.0
135049,22,Querétaro,16,San Juan del Río,94,La Estancia,"100°04'10.022"" W","20°25'17.806"" N",7335,3599.0,3736.0
777,1,Aguascalientes,3,Calvillo,55,Ojocaliente,"102°40'31.139"" W","21°52'38.842"" N",7318,3631.0,3687.0
69586,12,Guerrero,22,Coyuca de Catalán,1,Coyuca de Catalán,"100°41'54.837"" W","18°19'51.670"" N",7276,3425.0,3851.0
106436,18,Nayarit,2,Ahuacatlán,1,Ahuacatlán,"104°29'04.792"" W","21°03'02.113"" N",7259,3529.0,3730.0
68379,12,Guerrero,6,Apaxtla,1,Ciudad Apaxtla de Castrejón," 99°55'56.329"" W","18°07'48.282"" N",7256,3446.0,3810.0
152801,26,Sonora,27,Fronteras,45,Esqueda,"109°35'20.412"" W","30°43'24.687"" N",7240,3641.0,3599.0
166720,29,Tlaxcala,5,Apizaco,7,San Luis Apizaquito," 98°07'11.429"" W","19°25'14.209"" N",7234,3701.0,3533.0
69074,12,Guerrero,15,Buenavista de Cuéllar,1,Buenavista de Cuéllar," 99°24'19.232"" W","18°27'28.394"" N",7233,3458.0,3775.0
72147,12,Guerrero,51,Quechultenango,1,Quechultenango," 99°14'27.000"" W","17°24'33.000"" N",7214,3435.0,3779.0
189059,31,Yucatán,44,Kinchil,1,Kinchil," 89°56'51.298"" W","20°54'59.263"" N",7190,3612.0,3578.0
8608,3,Baja California Sur,3,La Paz,3,Todos Santos,"110°13'32.208"" W","23°27'01.573"" N",7185,3676.0,3509.0
42479,8,Chihuahua,13,Casas Grandes,1,Casas Grandes,"107°56'55.699"" W","30°22'32.533"" N",7134,3569.0,3565.0
106011,17,Morelos,29,Yautepec,13,Oaxtepec," 98°58'11.339"" W","18°54'27.586"" N",7097,3410.0,3687.0
166944,29,Tlaxcala,13,Huamantla,44,San José Xicohténcatl," 97°49'48.667"" W","19°21'20.976"" N",7081,3492.0,3589.0
152915,26,Sonora,29,Guaymas,202,Pótam,"110°25'01.444"" W","27°37'30.688"" N",7044,3584.0,3460.0
137413,23,Quintana Roo,11,Puerto Morelos,193,Leona Vicario," 87°12'16.296"" W","20°59'15.286"" N",7028,3617.0,3411.0
195282,32,Zacatecas,52,Villa García,1,Villa García,"101°57'22.748"" W","22°09'53.633"" N",7011,3438.0,3573.0
135160,22,Querétaro,17,Tequisquiapan,16,San Nicolás," 99°56'24.382"" W","20°28'49.312"" N",6997,3545.0,3452.0
158309,27,Tabasco,4,Centro,316,Bicentenario," 92°55'29.564"" W","17°49'05.222"" N",6993,3417.0,3576.0
71941,12,Guerrero,48,Petatlán,178,San Jeronimito (San Jerónimo),"101°20'42.241"" W","17°33'54.880"" N",6993,3361.0,3632.0
192903,32,Zacatecas,25,Luis Moya,1,Luis Moya,"102°14'57.298"" W","22°25'56.920"" N",6983,3321.0,3662.0
71509,12,Guerrero,45,Olinalá,1,Olinalá," 98°44'28.523"" W","17°46'41.996"" N",6971,3298.0,3673.0
134565,22,Querétaro,11,El Marqués,479,Real Solare,"100°17'18.699"" W","20°35'24.657"" N",6968,3554.0,3414.0
167468,29,Tlaxcala,33,Tlaxcala,11,San Esteban Tizatlán," 98°13'01.579"" W","19°20'12.973"" N",6965,3359.0,3606.0
167045,29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,1,Villa Mariano Matamoros," 98°22'37.614"" W","19°19'35.925"" N",6946,3316.0,3630.0
6666,2,Baja California,4,Tijuana,1934,Lomas de San Pedro,"116°40'50.288"" W","32°27'07.033"" N",6933,3552.0,3381.0
158135,27,Tabasco,4,Centro,66,Buena Vista Río Nuevo 2da. Sección," 93°04'55.415"" W","17°56'39.445"" N",6929,3414.0,3515.0
167653,29,Tlaxcala,37,Ziltlaltépec de Trinidad Sánchez Santos,1,Zitlaltépec," 97°54'31.523"" W","19°12'17.027"" N",6926,3321.0,3605.0
154493,26,Sonora,35,Imuris,1,Imuris,"110°51'41.539"" W","30°46'38.387"" N",6924,3496.0,3428.0
191254,32,Zacatecas,7,Concepción del Oro,1,Concepción del Oro,"101°25'13.742"" W","24°36'47.408"" N",6915,3365.0,3550.0
71001,12,Guerrero,38,Zihuatanejo de Azueta,23,El Coacoyul,"101°28'43.485"" W","17°38'20.417"" N",6905,3372.0,3533.0
189834,31,Yucatán,75,Teabo,1,Teabo," 89°17'05.709"" W","20°24'01.480"" N",6890,3429.0,3461.0
73285,12,Guerrero,59,Tepecoacuilco de Trujano,1,Tepecoacuilco de Trujano," 99°28'00.099"" W","18°17'13.163"" N",6884,3346.0,3538.0
167390,29,Tlaxcala,31,Tetla de la Solidaridad,11,San Francisco Atexcatzinco," 98°08'47.579"" W","19°28'07.345"" N",6860,3373.0,3487.0
74573,12,Guerrero,77,Marquelia,1,Marquelia," 98°49'04.267"" W","16°34'59.930"" N",6857,3290.0,3567.0
133985,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso," 99°50'06.586"" W","20°38'33.292"" N",6850,3214.0,3636.0
69302,12,Guerrero,18,Copala,1,Copala," 98°58'43.045"" W","16°36'31.533"" N",6839,3254.0,3585.0
72643,12,Guerrero,55,Taxco de Alarcón,46,Tlamacazapa," 99°30'10.109"" W","18°29'46.289"" N",6820,3071.0,3749.0
188928,31,Yucatán,36,Homún,1,Homún," 89°17'08.716"" W","20°44'22.255"" N",6810,3416.0,3394.0
10195,4,Campeche,1,Calkiní,4,Bécal," 90°01'41.635"" W","20°26'33.403"" N",6801,3271.0,3530.0
105883,17,Morelos,27,Totolapan,1,Totolapan," 98°55'17.180"" W","18°59'14.004"" N",6798,3299.0,3499.0
3762,2,Baja California,2,Mexicali,111,Vicente Guerrero (Algodones),"114°43'55.027"" W","32°42'58.278"" N",6796,3460.0,3336.0
134399,22,Querétaro,11,El Marqués,5,Amazcala,"100°15'46.683"" W","20°42'02.710"" N",6793,3342.0,3451.0
167389,29,Tlaxcala,31,Tetla de la Solidaridad,10,San Bartolomé Matlalohcan," 98°07'36.225"" W","19°26'52.073"" N",6779,3372.0,3407.0
147006,25,Sinaloa,10,El Fuerte,58,Constancia,"108°54'14.518"" W","25°57'58.993"" N",6775,3355.0,3420.0
70411,12,Guerrero,29,Chilpancingo de los Bravo,45,Ocotito," 99°30'48.510"" W","17°14'49.335"" N",6757,3153.0,3604.0
141520,24,San Luis Potosí,34,San Vicente Tancuayalab,1,San Vicente Tancuayalab," 98°35'08.584"" W","21°42'53.800"" N",6731,3246.0,3485.0
14761,5,Coahuila de Zaragoza,19,Morelos,1,Morelos,"100°53'11.873"" W","28°24'36.376"" N",6720,3300.0,3420.0
105059,17,Morelos,8,Emiliano Zapata,50,Crucero Tezoyuca," 99°11'30.193"" W","18°48'17.625"" N",6717,3254.0,3463.0
135008,22,Querétaro,16,San Juan del Río,33,La Llave," 99°59'47.783"" W","20°27'56.425"" N",6699,3269.0,3430.0
135693,23,Quintana Roo,3,Isla Mujeres,286,Zona Urbana Ejido Isla Mujeres," 86°51'17.963"" W","21°13'29.270"" N",6668,3296.0,3372.0
133782,22,Querétaro,5,Colón,2,Ajuchitlán,"100°01'15.652"" W","20°42'26.489"" N",6663,3269.0,3394.0
143711,24,San Luis Potosí,54,Xilitla,1,Xilitla," 98°59'22.463"" W","21°23'06.694"" N",6644,3104.0,3540.0
167747,29,Tlaxcala,43,Yauhquemehcan,3,San Benito Xaltocan," 98°10'17.433"" W","19°24'25.658"" N",6633,3184.0,3449.0
55025,10,Durango,13,Mapimí,1,Mapimí,"103°50'53.497"" W","25°49'59.965"" N",6617,3265.0,3352.0
195339,32,Zacatecas,53,Villa González Ortega,1,Villa González Ortega,"101°54'49.538"" W","22°30'46.770"" N",6611,3173.0,3438.0
135040,22,Querétaro,16,San Juan del Río,70,La Valla,"100°01'47.081"" W","20°29'39.806"" N",6607,3125.0,3482.0
144748,25,Sinaloa,2,Angostura,93,La Reforma,"108°03'13.941"" W","25°04'50.789"" N",6596,3318.0,3278.0
67972,12,Guerrero,1,Acapulco de Juárez,173,Xaltianguis," 99°42'51.770"" W","17°05'58.390"" N",6564,3093.0,3471.0
188699,31,Yucatán,21,Chichimilá,1,Chichimilá," 88°13'02.628"" W","20°37'52.572"" N",6540,3324.0,3216.0
68221,12,Guerrero,3,Ajuchitlán del Progreso,1,Ajuchitlán del Progreso,"100°29'45.805"" W","18°09'34.397"" N",6537,3196.0,3341.0
41809,8,Chihuahua,10,Buenaventura,5,Ejido Benito Juárez,"106°53'04.244"" W","30°09'00.077"" N",6528,3237.0,3291.0
158227,27,Tabasco,4,Centro,183,Tamulté de las Sabanas," 92°47'04.597"" W","18°09'40.908"" N",6522,3242.0,3280.0
159260,27,Tabasco,12,Macuspana,16,Belén," 92°36'50.098"" W","17°47'18.702"" N",6512,3112.0,3400.0
167472,29,Tlaxcala,33,Tlaxcala,15,San Sebastián Atlahapa," 98°13'23.951"" W","19°17'13.396"" N",6503,3187.0,3316.0
3899,2,Baja California,2,Mexicali,461,Ciudad Coahuila (Kilómetro Cincuenta y Siete),"115°00'04.278"" W","32°11'42.006"" N",6503,3312.0,3191.0
105228,17,Morelos,12,Jojutla,11,Tehuixtla," 99°16'12.514"" W","18°33'34.984"" N",6500,3165.0,3335.0
190135,31,Yucatán,91,Tinum,6,Pisté," 88°35'17.648"" W","20°41'54.951"" N",6496,3243.0,3253.0
10199,4,Campeche,1,Calkiní,8,Nunkiní," 90°08'58.023"" W","20°24'05.880"" N",6485,3240.0,3245.0
190002,31,Yucatán,84,Temax,1,Temax," 88°56'19.083"" W","21°09'06.628"" N",6472,3253.0,3219.0
153226,26,Sonora,30,Hermosillo,137,Bahía de Kino,"111°56'22.867"" W","28°49'31.881"" N",6454,3304.0,3150.0
106211,17,Morelos,33,Temoac,1,Temoac," 98°46'40.955"" W","18°46'20.334"" N",6447,3137.0,3310.0
43986,8,Chihuahua,21,Delicias,858,Colonia Revolución,"105°26'39.356"" W","28°14'30.289"" N",6429,3200.0,3229.0
158198,27,Tabasco,4,Centro,146,Guapinol," 92°54'40.001"" W","17°55'21.500"" N",6421,3083.0,3338.0
142970,24,San Luis Potosí,45,Venado,1,Venado,"101°05'40.666"" W","22°55'52.838"" N",6385,3056.0,3329.0
143301,24,San Luis Potosí,49,Villa de Ramos,12,Dulce Grande,"102°10'27.372"" W","23°00'10.151"" N",6381,3095.0,3286.0
191240,32,Zacatecas,6,Cañitas de Felipe Pescador,1,Cañitas de Felipe Pescador,"102°43'35.724"" W","23°36'25.114"" N",6378,3104.0,3274.0
159023,27,Tabasco,10,Jalpa de Méndez,3,Ayapa," 93°06'40.709"" W","18°13'24.680"" N",6377,3263.0,3114.0
157749,27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña," 93°29'50.057"" W","18°01'20.835"" N",6373,3209.0,3164.0
158134,27,Tabasco,4,Centro,65,Buena Vista Río Nuevo 1ra. Sección," 93°02'56.171"" W","17°58'23.334"" N",6365,3132.0,3233.0
56247,10,Durango,18,El Oro,1,Santa María del Oro,"105°21'53.516"" W","25°56'57.566"" N",6342,3076.0,3266.0
150550,26,Sonora,12,Bácum,82,Francisco Javier Mina (Campo 60),"110°06'40.593"" W","27°27'40.512"" N",6338,3182.0,3156.0
104756,17,Morelos,4,Ayala,1,Ciudad Ayala," 98°58'55.710"" W","18°46'01.512"" N",6335,3035.0,3300.0
159569,27,Tabasco,14,Paraíso,27,Quintín Arauz," 93°12'51.725"" W","18°22'01.644"" N",6334,3099.0,3235.0
67923,12,Guerrero,1,Acapulco de Juárez,110,Kilómetro 30," 99°46'57.936"" W","16°59'53.948"" N",6334,3048.0,3286.0
158236,27,Tabasco,4,Centro,206,La Lima," 92°56'08.093"" W","17°54'36.025"" N",6334,3069.0,3265.0
45515,8,Chihuahua,29,Guadalupe y Calvo,1,Guadalupe y Calvo,"106°57'51.730"" W","26°05'40.257"" N",6332,2974.0,3358.0
73395,12,Guerrero,61,Tixtla de Guerrero,6,Atliaca," 99°22'23.561"" W","17°39'11.823"" N",6321,3120.0,3201.0
158170,27,Tabasco,4,Centro,111,Ixtacomitán 1ra. Sección," 92°57'53.454"" W","17°57'39.294"" N",6320,3082.0,3238.0
1794,1,Aguascalientes,10,El Llano,1,Palo Alto,"101°57'55.106"" W","21°55'07.929"" N",6307,3088.0,3219.0
193936,32,Zacatecas,38,Pinos,1,Pinos,"101°34'30.602"" W","22°17'55.831"" N",6304,3044.0,3260.0
10265,4,Campeche,2,Campeche,77,Chiná," 90°29'43.012"" W","19°46'09.551"" N",6295,3076.0,3219.0
135239,22,Querétaro,18,Tolimán,1,Tolimán," 99°55'50.883"" W","20°54'29.337"" N",6290,2957.0,3333.0
162245,28,Tamaulipas,17,Jaumave,1,Jaumave," 99°22'32.430"" W","23°24'18.433"" N",6286,2983.0,3303.0
143325,24,San Luis Potosí,49,Villa de Ramos,43,El Zacatón,"102°02'20.061"" W","22°48'09.464"" N",6273,2937.0,3336.0
144379,25,Sinaloa,1,Ahome,227,San Miguel Zapotitlán,"109°02'58.829"" W","25°56'48.442"" N",6253,3070.0,3183.0
148391,25,Sinaloa,13,Mocorito,235,Pericos,"107°42'15.277"" W","25°05'09.660"" N",6244,3070.0,3174.0
140092,24,San Luis Potosí,23,Rayón,1,Rayón," 99°38'43.135"" W","21°50'37.405"" N",6240,2924.0,3316.0
6852,2,Baja California,5,Playas de Rosarito,89,Primo Tapia,"116°55'00.097"" W","32°13'10.209"" N",6238,3168.0,3070.0
134833,22,Querétaro,14,Querétaro,92,El Salitre,"100°25'22.054"" W","20°39'55.916"" N",6230,3043.0,3187.0
8627,3,Baja California Sur,3,La Paz,92,El Centenario,"110°24'47.259"" W","24°06'08.815"" N",6221,3130.0,3091.0
3761,2,Baja California,2,Mexicali,110,Colonia Venustiano Carranza (La Carranza),"115°10'12.961"" W","32°13'40.838"" N",6205,3150.0,3055.0
144383,25,Sinaloa,1,Ahome,240,Topolobampo,"109°02'58.291"" W","25°35'55.274"" N",6198,3113.0,3085.0
158310,27,Tabasco,4,Centro,317,Villa el Cielo," 92°55'39.544"" W","17°48'45.294"" N",6185,3001.0,3184.0
188810,31,Yucatán,29,Dzilam González,1,Dzilam González," 88°55'47.066"" W","21°16'48.450"" N",6169,3125.0,3044.0
108990,18,Nayarit,20,Bahía de Banderas,69,El Porvenir,"105°14'32.185"" W","20°45'12.923"" N",6166,3156.0,3010.0
159473,27,Tabasco,13,Nacajuca,6,El Cedro," 92°56'31.007"" W","18°02'34.245"" N",6165,2971.0,3194.0
143094,24,San Luis Potosí,46,Villa de Arriaga,1,Villa de Arriaga,"101°23'00.133"" W","21°54'36.489"" N",6126,3001.0,3125.0
162175,28,Tamaulipas,16,Hidalgo,145,Estación Santa Engracia," 99°12'06.353"" W","24°00'59.728"" N",6121,3086.0,3035.0
17901,6,Colima,8,Minatitlán,1,Minatitlán,"104°02'58.693"" W","19°23'09.996"" N",6075,3085.0,2990.0
158182,27,Tabasco,4,Centro,123,Luis Gil Pérez," 93°04'23.534"" W","17°52'44.724"" N",6063,3029.0,3034.0
163573,28,Tamaulipas,24,Mier,1,Mier," 99°08'55.299"" W","26°25'49.693"" N",6061,3172.0,2889.0
191502,32,Zacatecas,10,Fresnillo,165,Plateros,"102°50'26.940"" W","23°13'45.721"" N",6055,3010.0,3045.0
147041,25,Sinaloa,10,El Fuerte,133,Mochicahui,"108°55'49.640"" W","25°57'11.282"" N",6055,2948.0,3107.0
40368,8,Chihuahua,5,Ascensión,68,Puerto Palomas de Villa,"107°37'41.331"" W","31°46'58.700"" N",6054,3033.0,3021.0
158354,27,Tabasco,5,Comalcalco,42,Miguel Hidalgo," 93°18'20.710"" W","18°15'13.803"" N",6041,2967.0,3074.0
149187,25,Sinaloa,17,Sinaloa,495,Estación Naranjo,"108°28'40.182"" W","25°48'04.952"" N",6040,2961.0,3079.0
105195,17,Morelos,11,Jiutepec,4,Calera Chica," 99°10'52.644"" W","18°51'31.775"" N",6006,2917.0,3089.0
188751,31,Yucatán,25,Dzán,1,Dzan," 89°28'07.934"" W","20°23'15.951"" N",6001,2937.0,3064.0
191146,32,Zacatecas,5,Calera,22,Ramón López Velarde (Toribio),"102°41'18.368"" W","23°03'20.902"" N",5993,3027.0,2966.0
134548,22,Querétaro,11,El Marqués,443,Hacienda la Cruz [Fraccionamiento],"100°15'44.378"" W","20°37'42.161"" N",5987,2911.0,3076.0
624,1,Aguascalientes,2,Asientos,59,Villa Juárez,"102°04'14.853"" W","22°05'44.026"" N",5976,2881.0,3095.0
155980,26,Sonora,55,San Luis Río Colorado,17,Ingeniero Luis B. Sánchez,"114°59'46.221"" W","32°11'58.376"" N",5970,3026.0,2944.0
56084,10,Durango,16,Nombre de Dios,1,Nombre de Dios,"104°14'40.938"" W","23°50'53.559"" N",5953,2897.0,3056.0
158190,27,Tabasco,4,Centro,134,Medellín y Pigua 3ra. Sección," 92°52'52.728"" W","18°03'39.174"" N",5946,2910.0,3036.0
195081,32,Zacatecas,51,Villa de Cos,1,Villa de Cos,"102°20'48.798"" W","23°17'38.013"" N",5928,2826.0,3102.0
148291,25,Sinaloa,13,Mocorito,1,Mocorito,"107°55'17.622"" W","25°28'54.757"" N",5926,2883.0,3043.0
56418,10,Durango,21,Peñón Blanco,1,Peñón Blanco,"104°02'03.360"" W","24°47'33.031"" N",5911,2925.0,2986.0
145673,25,Sinaloa,6,Culiacán,591,Quilá,"107°13'08.547"" W","24°25'19.218"" N",5898,2986.0,2912.0
139394,24,San Luis Potosí,16,Ebano,91,Ponciano Arriaga," 98°35'22.527"" W","22°15'43.821"" N",5898,2949.0,2949.0
195087,32,Zacatecas,51,Villa de Cos,8,González Ortega (Bañón),"102°28'31.159"" W","23°10'59.598"" N",5875,2869.0,3006.0
919,1,Aguascalientes,4,Cosío,1,Cosío,"102°18'00.159"" W","22°21'59.071"" N",5870,2792.0,3078.0
50160,8,Chihuahua,55,Rosales,1,Santa Cruz de Rosales,"105°33'16.000"" W","28°11'13.000"" N",5866,2877.0,2989.0
105150,17,Morelos,10,Jantetelco,2,Amayuca," 98°47'56.701"" W","18°43'29.283"" N",5854,2880.0,2974.0
134615,22,Querétaro,12,Pedro Escobedo,28,San Clemente,"100°05'08.000"" W","20°30'50.000"" N",5849,2897.0,2952.0
107027,18,Nayarit,7,Jala,1,Jala,"104°26'17.580"" W","21°06'17.356"" N",5844,2823.0,3021.0
192097,32,Zacatecas,14,General Francisco R. Murguía,1,Nieves,"103°01'11.371"" W","23°59'40.805"" N",5844,2830.0,3014.0
192777,32,Zacatecas,23,Juchipila,1,Juchipila,"103°07'09.276"" W","21°24'41.414"" N",5836,2804.0,3032.0
56929,10,Durango,26,San Dimas,1,Tayoltita,"105°55'52.482"" W","24°06'07.854"" N",5817,2976.0,2841.0
147061,25,Sinaloa,10,El Fuerte,179,San Blas,"108°45'44.945"" W","26°05'02.491"" N",5789,2777.0,3012.0
105230,17,Morelos,12,Jojutla,13,Tlatenchi," 99°11'10.445"" W","18°35'52.486"" N",5787,2806.0,2981.0
191537,32,Zacatecas,10,Fresnillo,210,San José de Lourdes,"103°00'25.318"" W","23°16'47.131"" N",5786,2807.0,2979.0
134867,22,Querétaro,14,Querétaro,236,Colinas de Santa Cruz Segunda Sección,"100°28'03.418"" W","20°37'26.500"" N",5764,2872.0,2892.0
189733,31,Yucatán,69,Sotuta,1,Sotuta," 89°00'24.140"" W","20°35'42.064"" N",5758,2923.0,2835.0
160358,28,Tamaulipas,3,Altamira,43,Cuauhtémoc," 98°09'08.978"" W","22°32'33.698"" N",5756,2819.0,2937.0
105226,17,Morelos,12,Jojutla,8,Pedro Amaro," 99°10'24.255"" W","18°35'46.620"" N",5748,2799.0,2949.0
7670,3,Baja California Sur,1,Comondú,280,Puerto San Carlos,"112°06'29.023"" W","24°47'23.084"" N",5742,2962.0,2780.0
12163,4,Campeche,10,Calakmul,1,Xpujil," 89°23'50.192"" W","18°30'19.335"" N",5729,2791.0,2938.0
6664,2,Baja California,4,Tijuana,1931,Palma Real,"116°57'35.494"" W","32°23'16.313"" N",5686,2864.0,2822.0
134478,22,Querétaro,11,El Marqués,188,Colinas de la Piedad,"100°15'43.999"" W","20°35'06.338"" N",5659,2940.0,2719.0
3785,2,Baja California,2,Mexicali,159,Delta (Estación Delta),"115°11'47.005"" W","32°21'21.497"" N",5615,2854.0,2761.0
1655,1,Aguascalientes,8,San José de Gracia,1,San José de Gracia,"102°24'56.281"" W","22°09'00.779"" N",5607,2635.0,2972.0
